ACCOUNT_NUMBER	CUSTOMER_TYPE	ACCOUNT_TYPE	PRODUCT_NAME	OPEN_DATE	ACCT_AGE_YEARS	CURRENT_BALANCE	CUSTOMER_ID	STATE	COUNTRY	BIRTH_DATE	AGE	AGE_CATEGORY	GENDER	CITIZENSHIP	RESIDENCY_COUNTRY	OCCUPATION	INCOME	NAICS	AVG_TRXNS_WEEK	AVG_TRXN_AMT	TRXN_AMT_MONTHLY	REGISTRATION_COUNTRY	REGISTRATION_DATE	ACCT_OPEN_CHANNEL	NNM	OFAC	314b	ALERT	FP	FN
84790e0e-3cc9-4bbd-9e04-94c3403474f7	INDIVIDUAL	Checking	ICHECKING		11.35	604406.0	84790e0e-3cc9-4bbd-9e04-94c3403474f7		267.0		47.4	46-60	B		267.0	BRANCH OFFICE ADMIN	0.0		0.8200000000000001	176097.39	1201032.6857142856	267.0			No	No	No	Yes	Yes	No
848cdeab-a548-4e09-aa09-cdcbff6fb587	INDIVIDUAL	Loan	PP Visa Platinum Rewards		13.22	227344.0	848cdeab-a548-4e09-aa09-cdcbff6fb587		267.0		35.7	31-45	A		267.0	Driver			2.16	24984.18	144620.5	267.0			No	No	No	Yes	Yes	No
849927ea-80b1-43f7-9325-49c377076e92	INDIVIDUAL	Certificate of Deposit	POD Savings Account		17.35	20465486.0	849927ea-80b1-43f7-9325-49c377076e92		267.0		50.6	46-60	B		267.0	Service Advisor			4.37	2863003.32	4359194.683333334	267.0			No	No	No	Yes	Yes	No
84a10e8d-570f-4bcb-83bf-845c68d4ed35	INDIVIDUAL	Other	Sub Savings Account		32.51	4411582.0	84a10e8d-570f-4bcb-83bf-845c68d4ed35		267.0		62.3	60+	Unknown		267.0	ENG	0.0		0.6799999999999999	112307.70999999999	642081.3846153846	254.0			No	No	No	Yes	Yes	No
84aa6906-a709-42ee-9e08-a7e323d6b403	INDIVIDUAL	Other	Trust Savings Account		13.55	22314378.0	84aa6906-a709-42ee-9e08-a7e323d6b403		267.0		60.4	60+	A		267.0	VP			1.62	348470.62	1716469.5853174604	267.0			No	No	No	Yes	Yes	No
84aa8a92-c624-4032-959c-77e99d1e0588	INDIVIDUAL	Savings	Certificate Account 2 Year		8.1	1257464.0	84aa8a92-c624-4032-959c-77e99d1e0588		267.0		22.4	18-30	B		267.0				0.16	17743.65	109918.45454545454	267.0			No	No	No	Yes	Yes	No
84aff3d5-e71e-46f6-9fd0-253c7b272147	INDIVIDUAL	Certificate of Deposit	Checking Account		24.98	1096634.0	84aff3d5-e71e-46f6-9fd0-253c7b272147		267.0		79.8	60+	A		267.0	Teacher			0.35	48021.56	244329.46153846156	254.0			No	No	No	Yes	Yes	No
84c27816-c054-4764-9b8f-161a1c888512	INDIVIDUAL	Loan	Money Market Savings		14.97	14219524.0	84c27816-c054-4764-9b8f-161a1c888512		267.0		64.3	60+	Unknown		267.0	Accountant			0.78	142136.28	595195.6875	267.0			No	No	No	Yes	Yes	No
84c4689a-7029-4cb0-b080-e4f0d906ee96	INDIVIDUAL	Checking	AMERICAN ADVANTAGE		36.55	116790538.0	84c4689a-7029-4cb0-b080-e4f0d906ee96		267.0		48.0	46-60	A		267.0	RANCHER	0.0		4.07	481515.99	2095111.3422969189	267.0			No	No	No	Yes	Yes	No
84d8ecd0-0c8f-40dd-a524-2e4ffdf27044	INDIVIDUAL	Checking	SR Visa Signature Rewards		10.15	3112600.0	84d8ecd0-0c8f-40dd-a524-2e4ffdf27044		267.0		58.6	46-60	B		267.0	PROPETY MANAGER			0.85	143064.67	667895.0	267.0			No	No	No	Yes	Yes	No
84e1d6df-76c6-4503-8e52-13c8aedf5d3f	INDIVIDUAL	Certificate of Deposit	Checking Account		15.64	515281.0	84e1d6df-76c6-4503-8e52-13c8aedf5d3f		267.0		38.1	31-45	Unknown		267.0	Arts Professional			1.54	214068.95	498307.0	267.0			No	No	No	Yes	Yes	No
84f37a16-58b9-48e8-8e8e-d64f75644441	INDIVIDUAL	Certificate of Deposit	Fixed 10 or 15 Yr 1st Mortgage		40.02	69373377.0	84f37a16-58b9-48e8-8e8e-d64f75644441		267.0		73.9	60+	A		267.0	Transaction Coordinator	0.0		0.6599999999999999	80964.17	648402.0952380953	254.0			No	No	No	Yes	Yes	No
84f64bd4-825d-43f5-9693-747082d20385	INDIVIDUAL	Other	LINE OF CREDIT LOAN		39.2	773808.0	84f64bd4-825d-43f5-9693-747082d20385		267.0		74.8	60+	Unknown		267.0		0.0		0.33	102785.35	1088518.7714285713	267.0			No	No	No	Yes	Yes	No
85008dc3-873a-46b2-a2d8-b9a9822a87fb	INDIVIDUAL	Certificate of Deposit	POD Savings Account		20.2	6388839.0	85008dc3-873a-46b2-a2d8-b9a9822a87fb		267.0				Unknown		267.0				0.65	104339.83	491887.78571428574	267.0			No	No	No	Yes	Yes	No
8504c664-1463-46f0-a36b-b22876df9231	INDIVIDUAL	Checking	BUSINESS NOW		7.29	21902125.0	8504c664-1463-46f0-a36b-b22876df9231		267.0		47.9	46-60	A		267.0	CAMPGROUND MANAGER	0.0		0.21	22946.11	177422.625	267.0			No	No	No	Yes	Yes	No
850c0ca1-0958-43bf-8ce9-2497f82524c6	INDIVIDUAL	Savings	Adj Rate 1st Deed		25.8	108291656.0	850c0ca1-0958-43bf-8ce9-2497f82524c6		267.0		74.1	60+	Unknown		267.0				0.14	13393.09	199497.0	267.0			No	No	No	Yes	Yes	No
851c91f4-5016-4bb6-a9f7-b532568d296a	INDIVIDUAL	Other	Fixed Rate 1st Mortgage Loan		40.78	93802337.0	851c91f4-5016-4bb6-a9f7-b532568d296a		267.0		61.7	60+	Unknown		267.0		0.0		1.86	177289.82	856742.7380952381	267.0			No	No	No	Yes	Yes	No
851d361e-470a-4e67-a870-3a685cc938fa	INDIVIDUAL	Other	Trust Savings Account		40.18	3039965.0	851d361e-470a-4e67-a870-3a685cc938fa		267.0		74.0	60+	Unknown		267.0	Aerospace Engineer	0.0		1.36	110651.48999999999	1319021.6666666665	267.0			No	No	No	Yes	Yes	No
851f05dd-13f1-4ee0-bae0-a279a7a7ffc5	BUSINESS	Checking	DD D-21		5.66	0.0	851f05dd-13f1-4ee0-bae0-a279a7a7ffc5		267.0				Unknown		267.0			454110.0	0.11	9278.6	102396.0	267.0			No	No	No	Yes	Yes	No
85223c5a-1e0b-44ad-a458-cdabd1a73d88	INDIVIDUAL	Certificate of Deposit	Checking Account		10.22	585590.0	85223c5a-1e0b-44ad-a458-cdabd1a73d88		267.0		40.2	31-45	Unknown		267.0	EMT			2.52	230074.78999999998	540658.6875	267.0			No	No	No	Yes	Yes	No
8530b908-e207-462a-b052-2c3aede312c0	INDIVIDUAL	Checking	BUSINESS CHECKING		18.58	23229230.0	8530b908-e207-462a-b052-2c3aede312c0		267.0		44.2	31-45	B		267.0	SECRETARY	0.0		1.08	144813.93	1133660.5505050505	267.0			No	No	No	Yes	Yes	No
85385ebc-7a68-4806-b117-796c6b23059c	INDIVIDUAL	Savings	Fixed 20 Yr 1st Mortgage		43.62	98786640.0	85385ebc-7a68-4806-b117-796c6b23059c		267.0		67.2	60+	A		267.0	Industrial Sec Manager	0.0		0.5	86083.61000000002	546265.8142857143	254.0			No	No	No	Yes	Yes	No
8538c76b-b7d8-46f6-b63a-baed0efd1aba	BUSINESS	Checking	DD D-28		5.17	0.0	8538c76b-b7d8-46f6-b63a-baed0efd1aba		267.0				Unknown		267.0			454110.0	0.14	10657.04	75360.5	267.0			No	No	No	Yes	Yes	No
853e5ad7-a163-4014-b8e8-deea529cf11a	INDIVIDUAL	Other	Fixed Rate 1st Mortgage Loan		21.92	40298987.0	853e5ad7-a163-4014-b8e8-deea529cf11a		267.0		76.2	60+	Unknown		267.0	Engineer	0.0		0.83	109076.98999999999	567062.0	254.0			No	No	No	Yes	Yes	No
8571c566-47e7-47fd-8b55-67f3993e3ec0	INDIVIDUAL	Checking	ICHECKING		7.95	-23257.0	8571c566-47e7-47fd-8b55-67f3993e3ec0		267.0		46.8	46-60	B		267.0	WAITRESS	0.0		0.38	45610.4	338485.6	267.0			No	No	No	Yes	Yes	No
858127ee-7621-4e2c-a260-1cfa757910a4	INDIVIDUAL	Certificate of Deposit	Checking Account		48.4	1506826.0	858127ee-7621-4e2c-a260-1cfa757910a4		267.0		83.5	60+	Unknown		267.0				1.6400000000000001	119044.97	485737.5	254.0			No	No	No	Yes	Yes	No
8582cb3f-8aff-4b6b-869d-b77067692c32	INDIVIDUAL	Other	Fixed Rate 1st Mortgage Loan		35.71	147235306.0	8582cb3f-8aff-4b6b-869d-b77067692c32		267.0		61.6	60+	Unknown		267.0	Librarian	0.0		1.18	250867.01	1502514.923809524	267.0			No	No	No	Yes	Yes	No
858bc678-e57c-46c0-89f5-7c380da0a53c	INDIVIDUAL	Other	Roth Contributory 1 Year		40.59	32703151.0	858bc678-e57c-46c0-89f5-7c380da0a53c		267.0		71.0	60+	Unknown		267.0	Sales			3.44	741683.72	896855.6666666666	267.0			No	No	No	Yes	Yes	No
85939685-d603-4e9e-8e1c-cadcb3708bf1	INDIVIDUAL	Certificate of Deposit	POD Savings Account		23.34	5281.0	85939685-d603-4e9e-8e1c-cadcb3708bf1		267.0		63.0	60+	B		267.0				0.23	66003.87	438978.1111111111	254.0			No	No	No	Yes	Yes	No
859797d5-bc21-47f0-adfa-cd0e3dd7c0c5	BUSINESS	Checking	BUSINESS CHECKING		2.54	598444.0	859797d5-bc21-47f0-adfa-cd0e3dd7c0c5		267.0				Unknown		267.0			812990.0	0.1	6906.89	78113.66666666667	267.0			No	No	No	Yes	Yes	No
85a8de58-4a78-4090-9f00-d087fb06dc7a	INDIVIDUAL	Savings	SAVINGS ACCOUNT-S		26.05	693161.0	85a8de58-4a78-4090-9f00-d087fb06dc7a		267.0		66.2	60+	B		267.0		0.0		0.51	120035.44	754858.1111111111	267.0			No	No	No	Yes	Yes	No
85bc4d33-76be-4c8d-b7e7-083f61924d1a	INDIVIDUAL	Other	Real Estate Investment Property Loans  Adjustable		25.64	149009794.0	85bc4d33-76be-4c8d-b7e7-083f61924d1a		267.0		82.7	60+	Unknown		267.0	Ret Marketing Sales			2.15	54846.86	169209.57142857142	254.0			No	No	No	Yes	Yes	No
85d72ec5-6d8a-415d-b062-a66f24f2241a	INDIVIDUAL	Certificate of Deposit	POD Savings Account		29.84	19559893.0	85d72ec5-6d8a-415d-b062-a66f24f2241a		267.0		71.2	60+	Unknown		267.0	Project Manager	0.0		0.69	87000.52999999998	536748.6923076923	254.0			No	No	No	Yes	Yes	No
85df1491-d630-48ad-9607-18adfc1c40f4	INDIVIDUAL	Loan	COMM R/E S/P 365/360		17.57	7144501.0	85df1491-d630-48ad-9607-18adfc1c40f4		267.0		45.5	46-60	A		267.0	Manager	0.0		0.94	125091.87000000001	680155.1461538462	267.0			No	No	No	Yes	Yes	No
85e92cb0-dfb9-4fc7-bb6c-7500a965c7a2	INDIVIDUAL	Other	Trust Savings Account		48.4	18760056.0	85e92cb0-dfb9-4fc7-bb6c-7500a965c7a2		267.0		87.3	60+	Unknown		267.0	Engineer			0.45999999999999996	59259.840000000004	604789.6666666667	254.0			No	No	No	Yes	Yes	No
85eb6f81-d3d8-4016-8f36-19cf1ed70d1a	INDIVIDUAL	Other	Fixed Rate 1st Mortgage Loan		15.79	82930768.0	85eb6f81-d3d8-4016-8f36-19cf1ed70d1a		267.0		63.3	60+	Unknown		267.0				0.30000000000000004	45640.66	362483.8222222222	267.0			No	No	No	Yes	Yes	No
85f535c1-f5d5-4933-bbcf-c657d92e825b	BUSINESS	Loan	LN CR- 60M		7.4	57715477.0	85f535c1-f5d5-4933-bbcf-c657d92e825b		267.0				Unknown		267.0			448210.0	1.41	262649.41000000003	1345115.0208333333	267.0			No	No	No	Yes	Yes	No
8626fd66-31d6-4c70-a55c-9eef1604c7ea	INDIVIDUAL	Certificate of Deposit	POD Savings Account		25.7	4099057.0	8626fd66-31d6-4c70-a55c-9eef1604c7ea		267.0		58.5	46-60	Unknown		267.0				0.29	34863.57	353195.5	267.0			No	No	No	Yes	Yes	No
862ee234-d752-4370-a137-ef69be42fdbb	INDIVIDUAL	Other	CX Used Auto		26.93	3908620.0	862ee234-d752-4370-a137-ef69be42fdbb		267.0		32.9	31-45	Unknown		267.0	Hair Stylist			0.55	103326.37	546039.2301587302	254.0			No	No	No	Yes	Yes	No
863ca0e0-49fe-4cff-a72b-19b94f28a5fb	INDIVIDUAL	Savings	Home Equity		47.18	44808454.0	863ca0e0-49fe-4cff-a72b-19b94f28a5fb		267.0		81.6	60+	Unknown		267.0		0.0		0.56	72726.06	529585.0	254.0			No	No	No	Yes	Yes	No
863e6ba9-b665-48c9-a99d-ae3232a57c8f	INDIVIDUAL	Checking	BUSINESS CHECKING		25.5	6118002.0	863e6ba9-b665-48c9-a99d-ae3232a57c8f		267.0		34.2	31-45	B		267.0	MANAGER OWNER	0.0		0.88	123642.75	662218.3125	267.0			No	No	No	Yes	Yes	No
864673ea-09c6-41d6-b0a2-460db796d73f	INDIVIDUAL	Other	Home Equity		17.74	50978319.0	864673ea-09c6-41d6-b0a2-460db796d73f		267.0		45.1	46-60	Unknown		267.0	Business development			1.3	251090.06	1035746.5	267.0			No	No	No	Yes	Yes	No
8650f0b6-872a-499b-a8ac-e3a2c9463684	INDIVIDUAL	Certificate of Deposit	Checking Account		14.49	1062981.0	8650f0b6-872a-499b-a8ac-e3a2c9463684		267.0		39.2	31-45	B		267.0	BENEFIT ADMIN			1.17	194656.12	793346.3529411765	267.0			No	No	No	Yes	Yes	No
86588f6e-f5b0-4722-a465-2fab593d91bb	INDIVIDUAL	Other	Fixed Rate 1st Mortgage Loan		15.39	194533886.0	86588f6e-f5b0-4722-a465-2fab593d91bb		267.0		40.0	31-45	Unknown		267.0	Software Engineer			1.53	45121.42	291048.5	267.0			No	No	No	Yes	Yes	No
866f134e-6183-4782-b7c1-4acd404c6473	INDIVIDUAL	Checking	PREFERRED CHECKING		12.99	23888.0	866f134e-6183-4782-b7c1-4acd404c6473		267.0		36.6	31-45	A		267.0	ACCOUNTANT	0.0		0.12	18380.4	183804.0	267.0			No	No	No	Yes	Yes	No
867616a5-5264-4853-8667-b604862121cd	INDIVIDUAL	Loan	PP Visa Platinum Rewards		10.44	391033.0	867616a5-5264-4853-8667-b604862121cd		267.0		28.5	18-30	A		267.0	Crew Trainer			0.28	93009.35	555398.7	267.0			No	No	No	Yes	Yes	No
86797ebb-ba4b-434e-b898-30e21b403c4f	INDIVIDUAL	Checking	PUBLIC FUNDS CKG		34.6	19201247.0	86797ebb-ba4b-434e-b898-30e21b403c4f		267.0		60.4	60+	B		267.0	REALTOR	0.0		0.81	83045.29999999999	444493.64285714284	267.0			No	No	No	Yes	Yes	No
867de30a-d47d-47c3-acd0-00f7ab76f362	INDIVIDUAL	Certificate of Deposit	POD Savings Account		38.79	25559419.0	867de30a-d47d-47c3-acd0-00f7ab76f362		267.0		59.6	46-60	Unknown		267.0		0.0		2.04	725343.64	1516024.5454545454	267.0			No	No	No	Yes	Yes	No
86838e7f-5578-4233-b2f8-28962cec58f9	INDIVIDUAL	Other	Fixed Rate 1st Mortgage Loan		43.7	90247002.0	86838e7f-5578-4233-b2f8-28962cec58f9		267.0		65.9	60+	Unknown		267.0	Program Manager			1.0899999999999999	74846.06	329279.86363636365	254.0			No	No	No	Yes	Yes	No
8686ac53-8954-4a20-8233-ade9f57cb60e	INDIVIDUAL	Other	Trust Savings Account		29.55	168889.0	8686ac53-8954-4a20-8233-ade9f57cb60e		267.0		30.7	31-45	Unknown		267.0	Performer			1.44	154482.73	444694.6785714286	267.0			No	No	No	Yes	Yes	No
868a8331-0e2b-4179-b854-3c6690e6cbdd	INDIVIDUAL	Other	Adj Rate 1st Deed 5 Yr		29.11	143258294.0	868a8331-0e2b-4179-b854-3c6690e6cbdd		267.0		72.3	60+	Unknown		267.0	admin			4.12	258376.35	1538056.1464285715	254.0			No	No	No	Yes	Yes	No
86a1deeb-fdb2-4b48-a220-8e85d713b550	INDIVIDUAL	Checking	Transfers to Minors Acct		25.34	4486782.0	86a1deeb-fdb2-4b48-a220-8e85d713b550		267.0		44.4	31-45	Unknown		267.0	Sr Test Engineer	0.0		1.11	127607.62	632775.5714285714	254.0			No	No	No	Yes	Yes	No
86b74029-c80c-4703-bcc7-2d4aeb575ef5	INDIVIDUAL	Other	IRA Rollover Savings		25.43	6616763.0	86b74029-c80c-4703-bcc7-2d4aeb575ef5		267.0		82.8	60+	B		267.0	Consultant	0.0		1.99	214339.25	773827.7846153846	254.0			No	No	No	Yes	Yes	No
86bc070d-2425-4ddd-8ac4-8728d398ce53	INDIVIDUAL	Other	Fixed Rate 1st Mortgage Loan		26.62	143652931.0	86bc070d-2425-4ddd-8ac4-8728d398ce53		267.0		52.8	46-60	Unknown		267.0		0.0		0.3	38951.73	226122.36363636365	254.0			No	No	No	Yes	Yes	No
86bdc398-c3a7-4781-ade4-67d64e34c5f2	INDIVIDUAL	Loan	Money Market Savings		48.4	3359299.0	86bdc398-c3a7-4781-ade4-67d64e34c5f2		267.0		87.7	60+	Unknown		267.0	Retired Machinist	0.0		0.92	219941.73	1131387.8571428573	254.0			No	No	No	Yes	Yes	No
86cd96f5-bcf9-409d-bd48-3ab9df3404a2	INDIVIDUAL	Loan	BUSINESS S/P 365/360		1.96	59265454.0	86cd96f5-bcf9-409d-bd48-3ab9df3404a2		267.0		73.1	60+	A		267.0	GENERAL MANAGER	0.0		0.06	1963.73	30671.666666666668	267.0			No	No	No	Yes	Yes	No
86d15286-9140-4086-8fab-f899e4a14281	INDIVIDUAL	Other	CX Used Auto		47.76	6272056.0	86d15286-9140-4086-8fab-f899e4a14281		267.0		49.8	46-60	Unknown		267.0		0.0		1.61	284353.71	1405782.8333333335	254.0			No	No	No	Yes	Yes	No
86db178c-f4d3-4978-93e3-4740db90db8d	INDIVIDUAL	Loan	PN Preapproved Auto New		12.33	5958548.0	86db178c-f4d3-4978-93e3-4740db90db8d		267.0		81.4	60+	A		267.0	Civil Engineer			2.1	58478.61	296350.6	267.0			No	No	No	Yes	Yes	No
86ef6f62-7dc0-43b2-b0a7-f6e0a8ff7a9d	INDIVIDUAL	Loan	PP Visa Platinum Rewards		25.49	659505.0	86ef6f62-7dc0-43b2-b0a7-f6e0a8ff7a9d		267.0		26.2	18-30	Unknown		267.0	student			1.3	77108.46	458458.2	254.0			No	No	No	Yes	Yes	No
86fd08bc-103f-45bc-b582-127390d0f171	INDIVIDUAL	Loan	Money Market Savings		45.75	21505521.0	86fd08bc-103f-45bc-b582-127390d0f171		267.0		59.4	46-60	Unknown		267.0	Assistant Pricipal			1.1	182127.2	1184538.5535353536	267.0			No	No	No	Yes	Yes	No
8703aec4-7853-4c76-9710-a70a9fb08967	BUSINESS	Checking	DD D-PE		3.84	0.0	8703aec4-7853-4c76-9710-a70a9fb08967		267.0				Unknown		267.0			522293.0	1.0	166953.0	166953.0	267.0			No	No	No	Yes	Yes	No
870c4340-7d0f-45e8-b9fa-434982e48328	INDIVIDUAL	Other	Fixed Rate 1st Mortgage Loan		25.67	101466724.0	870c4340-7d0f-45e8-b9fa-434982e48328		267.0		54.6	46-60	Unknown		267.0	Paralegal			4.78	138938.28999999998	606117.3055555556	254.0			No	No	No	Yes	Yes	No
8719fb74-7e2f-41de-b042-aebdf3cd1462	INDIVIDUAL	Checking	PREFERRED CHECKING		13.51	2674752.0	8719fb74-7e2f-41de-b042-aebdf3cd1462		267.0		31.1	31-45	A		267.0		0.0		0.25	38531.06	224681.0909090909	267.0			No	No	No	Yes	Yes	No
87295d48-11ff-4bed-b507-6ac14ab00c26	INDIVIDUAL	Loan	Money Market Savings		40.65	18099533.0	87295d48-11ff-4bed-b507-6ac14ab00c26		267.0		75.9	60+	Unknown		267.0	Engineer			1.79	118724.23	949004.9583333334	254.0			No	No	No	Yes	Yes	No
872b3203-3002-4e1c-ac5f-ad6d13c5ed84	INDIVIDUAL	Loan	Money Market Savings		44.47	4338718.0	872b3203-3002-4e1c-ac5f-ad6d13c5ed84		267.0		49.6	46-60	A		267.0	scrum master	0.0		0.88	110865.97	443463.8823529412	254.0			No	No	No	Yes	Yes	No
8736a057-9b1b-4666-9c0b-2823891c62e0	INDIVIDUAL	Other	Trust Savings Account		11.68	15424590.0	8736a057-9b1b-4666-9c0b-2823891c62e0		267.0		63.3	60+	B		267.0	Professor			1.78	75638.56	356287.39285714284	267.0			No	No	No	Yes	Yes	No
8740fe3c-1a34-4d8f-b699-4d8e7c0083bc	INDIVIDUAL	Checking	PREFERRED CHECKING		3.31	2031661.0	8740fe3c-1a34-4d8f-b699-4d8e7c0083bc		267.0		35.3	31-45	B		267.0	SALON INSTURCTOR	0.0		0.51	116196.11	499020.8125	267.0			No	No	No	Yes	Yes	No
8751bf72-e53a-4dcc-80b0-181f03c0f5ef	INDIVIDUAL	Savings	Adj Rate 1st Deed		42.01	93198933.0	8751bf72-e53a-4dcc-80b0-181f03c0f5ef		267.0		64.2	60+	Unknown		267.0	manager			0.9199999999999999	204534.5	992938.9720279721	267.0			No	No	No	Yes	Yes	No
87a74723-2c59-4869-9fc2-9126780ed5c1	INDIVIDUAL	Checking	SR Visa Signature Rewards		23.05	4159379.0	87a74723-2c59-4869-9fc2-9126780ed5c1		267.0		74.7	60+	A		267.0	HVAC Tech	0.0		0.98	295380.42	1930746.111111111	267.0			No	No	No	Yes	Yes	No
87ac2cb6-4612-4cd5-80e0-db8e4f0aaa91	INDIVIDUAL	Other	LINE OF CREDIT LOAN		48.4	4655864.0	87ac2cb6-4612-4cd5-80e0-db8e4f0aaa91		267.0		85.6	60+	Unknown		267.0	PG&E	0.0		1.03	134122.68	544380.2941176471	267.0			No	No	No	Yes	Yes	No
87b37834-9368-42d3-b8a0-02f15f9102a8	INDIVIDUAL	Loan	PP Visa Platinum Rewards		13.5	681082.0	87b37834-9368-42d3-b8a0-02f15f9102a8		267.0		65.5	60+	Unknown		267.0		0.0		1.9	217758.37	1018445.1738927739	254.0			No	No	No	Yes	Yes	No
87bd8917-0a7c-4726-947b-92d6122b0e4a	INDIVIDUAL	Other	Roth Contributory 2 Year		28.09	3069205.0	87bd8917-0a7c-4726-947b-92d6122b0e4a		267.0		53.7	46-60	Unknown		267.0				0.35	51213.06	264046.54545454547	267.0			No	No	No	Yes	Yes	No
87d4772e-813d-440f-95f7-07ea22729e77	INDIVIDUAL	Loan	Money Market Savings		23.78	305312.0	87d4772e-813d-440f-95f7-07ea22729e77		267.0		32.1	31-45	Unknown		267.0				1.09	189613.05	984446.4117647059	267.0			No	No	No	Yes	Yes	No
87dbab0c-e9c6-4ac0-bd40-1359e6078820	INDIVIDUAL	Certificate of Deposit	Checking Account		31.43	224180.0	87dbab0c-e9c6-4ac0-bd40-1359e6078820		267.0		65.4	60+	B		267.0	Master Planner	0.0		0.72	88126.59	454676.5076923077	254.0			No	No	No	Yes	Yes	No
87ed30f8-1138-4ba5-8df3-bb8c5ea60ada	INDIVIDUAL	Certificate of Deposit	POD Savings Account		35.55	2672845.0	87ed30f8-1138-4ba5-8df3-bb8c5ea60ada		267.0		52.8	46-60	Unknown		267.0		0.0		0.51	89206.39	515859.5	267.0			No	No	No	Yes	Yes	No
87eeae9d-1274-4881-827b-e746d6ede15e	INDIVIDUAL	Loan	Money Market Savings		8.81	6458391.0	87eeae9d-1274-4881-827b-e746d6ede15e		267.0		49.7	46-60	A		267.0	Art Instructor			0.54	58304.01	284380.78571428574	267.0			No	No	No	Yes	Yes	No
87f37d7d-8bfc-41db-bbb5-b5fa152fe9b0	INDIVIDUAL	Other	Trust Savings Account		28.71	34610992.0	87f37d7d-8bfc-41db-bbb5-b5fa152fe9b0		267.0		58.2	46-60	Unknown		267.0	Project Manager	0.0		0.64	110392.22	480469.0	254.0			No	No	No	Yes	Yes	No
87f40467-733a-47e2-88ef-3de57df6c2eb	INDIVIDUAL	Savings	DD S-RS		14.82	10897135.0	87f40467-733a-47e2-88ef-3de57df6c2eb		254.0		36.6	31-45	B		254.0				0.32	45681.670000000006	341051.2380952381	254.0			No	No	No	Yes	Yes	No
8800058f-5276-4b31-971c-151cf271e88a	INDIVIDUAL	Checking	PLATINUM CHECKING		23.09	1135964.0	8800058f-5276-4b31-971c-151cf271e88a		267.0		59.0	46-60	B		267.0	COUNSELOR	0.0		0.41000000000000003	35534.44	259253.56944444444	267.0			No	No	No	Yes	Yes	No
8804a5e1-9d79-464f-9a69-9c5305f550e4	INDIVIDUAL	Certificate of Deposit	Checking Account		44.81	15217757.0	8804a5e1-9d79-464f-9a69-9c5305f550e4		267.0		72.0	60+	B		267.0				2.1799999999999997	288984.86	1576857.322222222	254.0			No	No	No	Yes	Yes	No
8805e865-5eae-4770-b851-6b61549201a5	INDIVIDUAL	Certificate of Deposit	Checking Account		8.0	26609.0	8805e865-5eae-4770-b851-6b61549201a5		267.0		38.3	31-45	A		267.0	Technician			0.3	57806.33	320562.36363636365	267.0			No	No	No	Yes	Yes	No
880f5ce7-53db-4c3c-bec0-8950842e7318	INDIVIDUAL	Loan	Money Market Savings		17.12	1394134.0	880f5ce7-53db-4c3c-bec0-8950842e7318		267.0		34.2	31-45	Unknown		267.0	student			0.72	77234.19	562376.5833333333	267.0			No	No	No	Yes	Yes	No
88368def-c640-4f74-8fdf-e6e3f1fbb0a3	INDIVIDUAL	Checking	BUSINESS ANALYSIS CK		29.35	37184609.0	88368def-c640-4f74-8fdf-e6e3f1fbb0a3		267.0		67.0	60+	A		267.0	TECHNICIAN	0.0		1.81	317339.44	1508514.2916666667	267.0			No	No	No	Yes	Yes	No
886ec6ff-1b98-4148-8e08-06f834156827	BUSINESS	Checking	DD D-11		6.74	0.0	886ec6ff-1b98-4148-8e08-06f834156827		267.0				Unknown		267.0			454110.0	0.54	13056.62	48496.0	267.0			No	No	No	Yes	Yes	No
88931c87-3b6e-4300-81cf-e1980bb1537f	INDIVIDUAL	Other	Fixed Rate 1st Mortgage Loan		28.87	45487911.0	88931c87-3b6e-4300-81cf-e1980bb1537f		267.0		72.7	60+	Unknown		267.0		0.0		0.67	155982.72	1677233.8	267.0			No	No	No	Yes	Yes	No
88a5c798-18a4-4341-9b17-b0fa6fb3e51e	INDIVIDUAL	Certificate of Deposit	POD Savings Account		13.5	15814957.0	88a5c798-18a4-4341-9b17-b0fa6fb3e51e		267.0		78.5	60+	Unknown		267.0	Assoc Manager			0.39	32457.04	301146.6666666667	267.0			No	No	No	Yes	Yes	No
88b22a1e-6df8-4c9c-a7b5-4b4dbbb8786b	INDIVIDUAL	Certificate of Deposit	POD Savings Account		28.01	22843749.0	88b22a1e-6df8-4c9c-a7b5-4b4dbbb8786b		267.0		51.5	46-60	A		267.0	Engineer			0.17	42382.25	310130.44444444444	254.0			No	No	No	Yes	Yes	No
88e2b292-666a-4dbd-8ed2-59ac8ad41011	INDIVIDUAL	Loan	Money Market Savings		21.28	2738984.0	88e2b292-666a-4dbd-8ed2-59ac8ad41011		267.0		64.0	60+	A		267.0	SECURITY MGR			0.5800000000000001	112315.53	1439723.7333333334	267.0			No	No	No	Yes	Yes	No
88ede642-d130-4de0-8769-671ae2cd77ce	INDIVIDUAL	Loan	LN CR- 36M		8.94	107768766.0	88ede642-d130-4de0-8769-671ae2cd77ce		254.0		44.1	31-45	A		254.0				2.17	219896.03999999998	1416701.9747863247	254.0			No	No	No	Yes	Yes	No
88f0c820-91ec-4992-9e68-ae933f319ad4	INDIVIDUAL	Loan	LN CR- 60M		9.36	1439627296.0	88f0c820-91ec-4992-9e68-ae933f319ad4		254.0		63.6	60+	A		254.0				11.59	2662962.34	4747439.066666666	254.0			No	No	No	Yes	Yes	No
